Year,State_name,State_code,District_name,District_code,villages_surveyed,tot_pop,pop_male,pop_female,tot_hh,chc,phc,subcentre,subcentre_l1km,veterinary,veterinary_l1km,closed_drain,pucca_slab_drain,MAP_KEY
2019,UTTAR PRADESH ,9,ETAH ,138,883,1881175,1017004,864171,308125,0.018120045,0.029445074,0.11211778,0.013590034,0.063420159,0.010192525,0.006795017,0.072480181,ETAH
2019,UTTAR PRADESH ,9,ETAWAH ,139,691,1455218,791713,663505,270138,0.059334298,0.040520984,0.104196816,0.023154848,0.091172214,0.008683068,0.02170767,0.099855282,ETAWAH
2019,UTTAR PRADESH ,9,AYODHYA ,140,1249,2691918,1399717,1292201,459020,0.048038431,0.040032026,0.096076861,0.03202562,0.04723779,0.019215372,0.034427542,0.100080064,FAIZABAD
2019,UTTAR PRADESH ,9,FARRUKHABAD ,141,1010,1778739,954973,823766,287919,0.028712871,0.059405941,0.1,0.025742574,0.02970297,0.014851485,0.007920792,0.040594059,FARRUKHABAD
2019,UTTAR PRADESH ,9,FATEHPUR ,142,1411,3038967,1624140,1414827,555322,0.045357902,0.092133239,0.068036853,0.011339476,0.05102764,0.007087172,0.02551382,0.07654146,FATEHPUR
2019,UTTAR PRADESH ,9,FIROZABAD ,143,797,2075544,1126080,949464,336349,0.051442911,0.074027604,0.117942284,0.011292346,0.052697616,0.013801757,0.007528231,0.135508156,FIROZABAD
2019,UTTAR PRADESH ,9,GAUTAM BUDDHA NAGAR ,144,106,268862,145394,123468,45070,0.056603774,0.028301887,0.122641509,0,0.056603774,0.009433962,0.009433962,0.160377358,GAUTAM BUDDH NAGAR
2019,UTTAR PRADESH ,9,GHAZIABAD ,145,196,816946,440105,376841,134743,0.030612245,0.102040816,0.382653061,0.025510204,0.086734694,0.015306122,0.020408163,0.06122449,GHAZIABAD
2019,UTTAR PRADESH ,9,GHAZIPUR ,146,2733,3990218,2087581,1902637,661443,0.040980607,0.027808269,0.043907794,0.032564947,0.026710574,0.026344676,0.107939993,0.118916941,GHAZIPUR
2019,UTTAR PRADESH ,9,GONDA ,147,1817,3766648,1996249,1770399,666021,0.056136489,0.040726472,0.062190424,0.013208586,0.051733627,0.011557512,0.046780407,0.055586131,GONDA
2019,UTTAR PRADESH ,9,GORAKHPUR ,148,3341,4526832,2367352,2159480,756606,0.030829093,0.029631847,0.042502245,0.030529782,0.032325651,0.02454355,0.073929961,0.13229572,GORAKHPUR
2019,UTTAR PRADESH ,9,HAMIRPUR ,149,482,1132390,607682,524708,210872,0.024896266,0.064315353,0.304979253,0.01659751,0.03526971,0.002074689,0.004149378,0.060165975,HAMIRPUR
2019,UTTAR PRADESH ,9,HARDOI ,150,2060,4709725,2547925,2161800,831429,0.033009709,0.032524272,0.07815534,0.00631068,0.031067961,0.00776699,0.01407767,0.106796117,HARDOI
2019,UTTAR PRADESH ,9,JALAUN ,151,1155,1591937,866889,725048,278792,0.036363636,0.05974026,0.111688312,0.019047619,0.05021645,0.01038961,0.038961039,0.10995671,JALAUN
2019,UTTAR PRADESH ,9,JAUNPUR ,152,3304,5206169,2626673,2579496,817219,0.032384988,0.02996368,0.04933414,0.024515738,0.026331719,0.015133172,0.082929782,0.071428571,JAUNPUR
2019,UTTAR PRADESH ,9,JHANSI ,153,755,1430881,778395,652486,270782,0.035761589,0.041059603,0.299337748,0.00794702,0.035761589,0.009271523,0.02781457,0.063576159,JHANSI
2019,UTTAR PRADESH ,9,AMROHA ,154,1206,1781116,941829,839287,320374,0.03814262,0.025704809,0.072139303,0.029021559,0.033996683,0.023217247,0.011608624,0.116915423,AMROHA
2019,UTTAR PRADESH ,9,KANNAUJ ,155,692,1775194,961465,813729,290017,0.052023121,0.053468208,0.079479769,0.015895954,0.036127168,0.010115607,0.026011561,0.105491329,KANNAUJ
2019,UTTAR PRADESH ,9,KANPUR DEHAT ,156,1047,2205129,1203289,1001840,399995,0.027698185,0.045845272,0.071633238,0.015281757,0.041069723,0.005730659,0.027698185,0.065902579,KANPUR DEHAT
2019,UTTAR PRADESH ,9,KANPUR NAGAR ,157,1015,2032860,1104090,928770,377962,0.040394089,0.043349754,0.200985222,0.032512315,0.090640394,0.025615764,0.026600985,0.112315271,KANPUR NAGAR
2019,UTTAR PRADESH ,9,KAUSHAMBI ,158,843,1702491,904017,798474,298695,0.036773428,0.058125741,0.067615658,0.035587189,0.03202847,0.03202847,0.053380783,0.113879004,KAUSHAMBI
2019,UTTAR PRADESH ,9,KHERI ,159,1743,4467570,2430279,2037291,852455,0.037292025,0.037292025,0.10097533,0.004589788,0.039586919,0.008605852,0.020080321,0.076878944,LAKHIMPUR KHERI
2019,UTTAR PRADESH ,9,KUSHI NAGAR ,160,1525,4073677,2123255,1950422,694474,0.08852459,0.070819672,0.090491803,0.015081967,0.050491803,0.018360656,0.050491803,0.097704918,KUSHINAGAR
2019,UTTAR PRADESH ,9,LALITPUR ,161,752,1329328,706602,622726,280580,0.033244681,0.03856383,0.131648936,0.006648936,0.033244681,0.006648936,0.033244681,0.106382979,LALITPUR
2019,UTTAR PRADESH ,9,LUCKNOW ,162,804,1843961,978157,865804,341249,0.038557214,0.055970149,0.115671642,0.018656716,0.070895522,0.009950249,0.036069652,0.176616915,LUCKNOW
2019,UTTAR PRADESH ,9,HATHRAS ,163,665,1405393,762028,643365,245439,0.034586466,0.040601504,0.070676692,0.012030075,0.036090226,0.007518797,0.012030075,0.141353383,HATHRAS
2019,UTTAR PRADESH ,9,MAHARAJGANJ ,164,1259,2989934,1574295,1415639,512259,0.050833995,0.036536934,0.09451946,0.010325655,0.051628276,0.010325655,0.039714059,0.103256553,MAHARAJGANJ
2019,UTTAR PRADESH ,9,MAHOBA ,165,436,872507,467139,405368,165059,0.027522936,0.02293578,0.213302752,0.004587156,0.038990826,0.016055046,0.01146789,0.133027523,MAHOBA
2019,UTTAR PRADESH ,9,MAINPURI ,166,828,1878586,1011133,867453,323638,0.031400966,0.078502415,0.097826087,0.008454106,0.057971014,0.004830918,0.004830918,0.123188406,MAINPURI
2019,UTTAR PRADESH ,9,MATHURA ,167,835,2014905,1090463,924442,348965,0.028742515,0.031137725,0.080239521,0.013173653,0.050299401,0.011976048,0.014371257,0.05508982,MATHURA
2019,UTTAR PRADESH ,9,MAU ,168,1558,2156179,1113771,1042408,335581,0.032092426,0.025673941,0.066110398,0.032734275,0.032092426,0.024390244,0.18677792,0.249679076,MAU
2019,UTTAR PRADESH ,9,MEERUT ,169,645,1886582,1004358,882224,310452,0.060465116,0.048062016,0.207751938,0.023255814,0.094573643,0.029457364,0.020155039,0.124031008,MEERUT
2019,UTTAR PRADESH ,9,MIRZAPUR ,170,1942,2955681,1570027,1385654,491645,0.018022657,0.047373841,0.065396498,0.026261586,0.027806385,0.014933059,0.171472709,0.082904222,MIRZAPUR
2019,UTTAR PRADESH ,9,MORADABAD ,171,1132,2639780,1399324,1240456,427971,0.03975265,0.045053004,0.080388693,0.032685512,0.05565371,0.029151943,0.011484099,0.084805654,MORADABAD
2019,UTTAR PRADESH ,9,MUZAFFARNAGAR ,172,726,2557084,1346108,1210976,423558,0.055096419,0.071625344,0.125344353,0.024793388,0.104683196,0.013774105,0.005509642,0.108815427,MUZAFFARNAGAR
2019,UTTAR PRADESH ,9,PILIBHIT ,173,1485,2269791,1221665,1048126,401418,0.027609428,0.024242424,0.055218855,0.017508418,0.028956229,0.016835017,0.016161616,0.055892256,PILIBHIT
2019,UTTAR PRADESH ,9,PRATAPGARH ,174,2203,4014591,2087024,1927567,726791,0.050839764,0.034498411,0.057648661,0.014979573,0.049931911,0.017703132,0.036314117,0.070812528,PRATAPGARH
2019,UTTAR PRADESH ,9,RAE BARELI ,175,1569,3100637,1622374,1478263,582081,0.054174634,0.048438496,0.089228808,0.014659018,0.057361377,0.005736138,0.029318037,0.112173359,RAEBARELI
2019,UTTAR PRADESH ,9,RAMPUR ,176,1174,2047805,1083740,964065,354758,0.01362862,0.022998296,0.069846678,0.022146508,0.029812606,0.014480409,0.012776831,0.079216354,RAMPUR
2019,UTTAR PRADESH ,9,SAHARANPUR ,177,1527,2837146,1511067,1326079,510307,0.038637852,0.032089064,0.123117223,0.026195154,0.046496398,0.020301244,0.011787819,0.114603798,SAHARANPUR
2019,UTTAR PRADESH ,9,SANT KABEER NAGAR ,178,1746,2083563,1088333,995230,354776,0.034364261,0.027491409,0.053837342,0.034364261,0.027491409,0.02233677,0.049828179,0.067010309,SANT KABIR NAGAR
2019,UTTAR PRADESH ,9,BHADOHI ,179,1090,1935943,1018293,917650,305800,0.030275229,0.019266055,0.080733945,0.033027523,0.022018349,0.012844037,0.068807339,0.080733945,BHADOHI
2019,UTTAR PRADESH ,9,SHAHJAHANPUR ,180,2430,3080594,1679654,1400940,570542,0.018930041,0.025514403,0.049794239,0.02345679,0.018518519,0.019341564,0.008641975,0.040329218,SHAHJAHANPUR
2019,UTTAR PRADESH ,9,SHRAVASTI ,181,539,1371027,732849,638178,239289,0.040816327,0.037105751,0.157699443,0.027829314,0.038961039,0.012987013,0.025974026,0.057513915,SHRAVASTI
2019,UTTAR PRADESH ,9,SIDDHARTH NAGAR ,182,2534,3042816,1602941,1439875,456624,0.031570639,0.039068666,0.037490134,0.022888713,0.014206788,0.015390687,0.029202841,0.136937648,SIDDHARTHNAGAR
2019,UTTAR PRADESH ,9,SITAPUR ,183,2333,4969181,2668564,2300617,909978,0.040720103,0.04029147,0.068152593,0.009001286,0.026575225,0.006000857,0.026575225,0.09344192,SITAPUR
2019,UTTAR PRADESH ,9,SONBHADRA ,184,1409,2147748,1129908,1017840,404904,0.024840312,0.039034776,0.0397445,0.023420866,0.022001419,0.010645848,0.014904187,0.022711143,SONBHADRA
2019,UTTAR PRADESH ,9,SULTANPUR ,185,1748,2795098,1444523,1350575,468462,0.047482838,0.028604119,0.052631579,0.018306636,0.049199085,0.014874142,0.022311213,0.09382151,SULTANPUR
2019,UTTAR PRADESH ,9,UNNAO ,186,1794,3228605,1741440,1487165,603756,0.034559643,0.03400223,0.044593088,0.015050167,0.057413601,0.008918618,0.030657748,0.095317726,UNNAO
2019,UTTAR PRADESH ,9,VARANASI ,187,1309,3291600,1732854,1558746,532304,0.026737968,0.041252865,0.142093201,0.051948052,0.03132162,0.026737968,0.393430099,0.079449962,VARANASI
2019,UTTAR PRADESH ,9,Kasganj ,633,654,1316081,711018,605063,236188,0.062691131,0.056574924,0.044342508,0.00764526,0.055045872,0.006116208,0.019877676,0.113149847,KASGANJ
2019,UTTAR PRADESH ,9,Amethi ,640,989,2119472,1115946,1003526,371189,0.070778564,0.070778564,0.087967644,0.014155713,0.067745197,0.01314459,0.039433771,0.100101112,AMETHI
2019,UTTAR PRADESH ,9,SAMBHAL ,659,997,2170779,1160537,1010242,360259,0.043129388,0.033099298,0.098294885,0.020060181,0.047141424,0.011033099,0.011033099,0.044132397,SAMBHAL
2019,UTTAR PRADESH ,9,SHAMLI ,660,319,1077454,582082,495372,193267,0.043887147,0.068965517,0.131661442,0.006269592,0.115987461,0.003134796,0.006269592,0.131661442,SHAMLI
2019,UTTAR PRADESH ,9,HAPUR ,661,349,1166410,627019,539391,193128,0.045845272,0.11747851,0.263610315,0.040114613,0.097421203,0.022922636,0,0.040114613,HAPUR
2019,BIHAR ,10,ARARIA ,188,754,3613563,1921599,1691964,791197,0.047745358,0.080901857,0.147214854,0.00530504,0.049071618,0.00530504,0.01193634,0.0066313,ARARIA
2019,BIHAR ,10,AURANGABAD ,189,1845,2627123,1403643,1223480,442222,0.011924119,0.036856369,0.062330623,0.013550136,0.028726287,0.010298103,0.044444444,0.048238482,AURANGABAD
2019,BIHAR ,10,BANKA ,190,2131,2517331,1357894,1159437,452272,0.024401689,0.055842328,0.091037072,0.02017832,0.023932426,0.016893477,0.030032848,0.047395589,BANKA
2019,BIHAR ,10,BEGUSARAI ,191,1071,3238867,1743445,1495422,659768,0.04388422,0.155929038,0.124183007,0.039215686,0.070961718,0.049486461,0.149393091,0.055088702,BEGUSARAI
2019,BIHAR ,10,BHAGALPUR ,192,1604,4015965,2174073,1841892,745873,0.030548628,0.102244389,0.168329177,0.019326683,0.033042394,0.014339152,0.074812968,0.074189526,BHAGALPUR
2019,BIHAR ,10,BHOJPUR ,193,1218,3048551,1638637,1409914,478513,0.036124795,0.077175698,0.157635468,0.011494253,0.036124795,0.009031199,0.027093596,0.055829228,BHOJPUR
2019,BIHAR ,10,BUXAR ,194,1132,1921526,1011825,909701,280101,0.016784452,0.060070671,0.092756184,0.02385159,0.057420495,0.022084806,0.034452297,0.090989399,BUXAR
2019,BIHAR ,10,DARBHANGA ,195,1268,4530748,2411206,2119542,952276,0.044952681,0.096214511,0.160094637,0.022082019,0.054416404,0.014984227,0.081230284,0.050473186,DARBHANGA
2019,BIHAR ,10,GAYA ,196,2886,4403857,2318792,2085065,740798,0.026334026,0.06029106,0.149341649,0.016632017,0.034650035,0.015246015,0.076230076,0.106029106,GAYA
2019,BIHAR ,10,GOPALGANJ ,197,1538,2864221,1448087,1416134,457446,0.024707412,0.05396619,0.142392718,0.013003901,0.029258778,0.011703511,0.126788036,0.071521456,GOPALGANJ
2019,BIHAR ,10,JAMUI ,198,1504,1989156,1058665,930491,340121,0.03125,0.051861702,0.098404255,0.006648936,0.018617021,0.003989362,0.033909574,0.065824468,JAMUI
2019,BIHAR ,10,JEHANABAD ,199,583,1200110,643118,556992,216948,0.051457976,0.135506003,0.126929674,0.041166381,0.07890223,0.039451115,0.085763293,0.142367067,JEHANABAD
2019,BIHAR ,10,KAIMUR (BHABUA),200,1693,1872759,988739,884020,319088,0.024808033,0.06497342,0.092144123,0.008860012,0.03012404,0.009450679,0.105138807,0.111045481,KAIMUR
2019,BIHAR ,10,KATIHAR ,201,1533,3891792,2065244,1826548,787451,0.028049576,0.086105675,0.097847358,0.003913894,0.049575995,0.011741683,0.015655577,0.012393999,KATIHAR
2019,BIHAR ,10,KHAGARIA ,202,309,2126460,1149572,976888,425947,0.048543689,0.210355987,0.265372168,0.003236246,0.200647249,0.009708738,0.116504854,0.038834951,KHAGARIA
2019,BIHAR ,10,KISHANGANJ ,203,771,1662419,855130,807289,341317,0.018158236,0.057068742,0.099870298,0.010376135,0.049286641,0.006485084,0.025940337,0.019455253,KISHANGANJ
2019,BIHAR ,10,LAKHISARAI ,204,470,927236,497685,429551,155302,0.012765957,0.063829787,0.114893617,0.012765957,0.057446809,0.017021277,0.091489362,0.095744681,LAKHISARAI
2019,BIHAR ,10,MADHEPURA ,205,482,2433174,1303694,1129480,501570,0.085062241,0.163900415,0.246887967,0.014522822,0.10373444,0.01659751,0.18879668,0.126556017,MADHEPURA
2019,BIHAR ,10,MADHUBANI ,206,1158,5653769,2999811,2653958,1154011,0.030224525,0.101899827,0.267702936,0.012953368,0.09671848,0.01208981,0.053540587,0.034542314,MADHUBANI
2019,BIHAR ,10,MUNGER ,207,868,1278381,690527,587854,254575,0.082949309,0.120967742,0.115207373,0.023041475,0.028801843,0.029953917,0.078341014,0.076036866,MUNGER
2019,BIHAR ,10,MUZAFFARPUR ,208,1832,5679024,3060130,2618894,1179465,0.049126638,0.107532751,0.248908297,0.019104803,0.069323144,0.011462882,0.073144105,0.047489083,MUZAFFARPUR
2019,BIHAR ,10,NALANDA ,209,1060,2756951,1451332,1305619,490784,0.058490566,0.116981132,0.171698113,0.014150943,0.060377358,0.017924528,0.047169811,0.082075472,NALANDA
2019,BIHAR ,10,NAWADA ,210,1081,2340386,1231175,1109211,445936,0.043478261,0.054579093,0.114708603,0.008325624,0.056429232,0.005550416,0.187789084,0.160037003,NAWADA
2019,BIHAR ,10,PASHCHIM CHAMPARAN ,211,1502,4569237,2431486,2137751,826781,0.081890812,0.082556591,0.164447403,0.007323569,0.045938748,0.003994674,0.046604527,0.105193076,WEST CHAMPARAN
2019,BIHAR ,10,PATNA ,212,1402,4175372,2239388,1935984,697462,0.034950071,0.148359486,0.131241084,0.032097004,0.067760342,0.02639087,0.077746077,0.115549215,PATNA
2019,BIHAR ,10,PURBI CHAMPARAN ,213,1433,5241119,2833276,2407843,1030961,0.057920447,0.096999302,0.164689463,0.062107467,0.06140963,0.071877181,0.080251221,0.117934403,EAST CHAMPARAN
2019,BIHAR ,10,PURNIA ,214,1317,4473875,2411889,2061986,879459,0.043280182,0.13135915,0.192862566,0.008352316,0.070615034,0.004555809,0.033409263,0.01063022,PURNIA
2019,BIHAR ,10,ROHTAS ,215,2073,2842303,1506695,1335608,466224,0.044862518,0.095996141,0.129281235,0.018813314,0.09406657,0.018813314,0.072841293,0.0723589,ROHTAS
2019,BIHAR ,10,SAHARSA ,216,475,2079538,1128837,950701,431588,0.048421053,0.082105263,0.109473684,0.012631579,0.048421053,0.014736842,0.029473684,0.033684211,SAHARSA
2019,BIHAR ,10,SAMASTIPUR ,217,1220,4952732,2610928,2341804,1011891,0.037704918,0.097540984,0.222131148,0.027868852,0.070491803,0.010655738,0.109836066,0.060655738,SAMASTIPUR
2019,BIHAR ,10,SARAN ,218,1685,4596025,2418234,2177791,745411,0.048664688,0.157863501,0.240949555,0.009495549,0.072403561,0.00652819,0.129376855,0.113353116,SARAN
2019,BIHAR ,10,SHEIKHPURA ,219,315,623624,331140,292484,106618,0.053968254,0.092063492,0.193650794,0.034920635,0.044444444,0.019047619,0.038095238,0.13015873,SHEIKHPURA
2019,BIHAR ,10,SHEOHAR ,220,193,755348,402972,352376,174282,0.025906736,0.10880829,0.269430052,0.025906736,0.103626943,0,0.088082902,0.056994819,SHEOHAR
2019,BIHAR ,10,SITAMARHI ,221,866,4256547,2281895,1974652,916461,0.042725173,0.122401848,0.217090069,0.009237875,0.073903002,0.006928406,0.081986143,0.163972286,SITAMARHI
2019,BIHAR ,10,SIWAN ,222,1529,3713148,1892342,1820806,622511,0.030739045,0.064748201,0.203400916,0.014388489,0.066710268,0.013080445,0.102027469,0.153041203,SIWAN
2019,BIHAR ,10,SUPAUL ,223,571,3128556,1642678,1485878,609732,0.022767075,0.071803853,0.206654991,0.003502627,0.059544658,0.00525394,0.031523643,0.03502627,SUPAUL
2019,BIHAR ,10,VAISHALI ,224,1582,4014986,2134205,1880781,707345,0.039190898,0.129582807,0.147914033,0.017067004,0.054361568,0.008217446,0.158027813,0.112515803,VAISHALI
2019,BIHAR ,10,ARWAL ,611,311,707578,372479,335099,128538,0.041800643,0.07073955,0.151125402,0.003215434,0.083601286,0.003215434,0.128617363,0.096463023,ARWAL
2019,SIKKIM ,11,EAST DISTRICT ,225,121,164232,84283,79949,35365,0.016528926,0.272727273,0.165289256,0.033057851,0.305785124,0.033057851,0.066115702,0.024793388,EAST SIKKIM
2019,SIKKIM ,11,NORTH DISTRICT ,226,65,44977,24606,20371,9688,0.030769231,0.230769231,0.230769231,0.030769231,0.307692308,0.030769231,0.046153846,0.061538462,NORTH SIKKIM
2019,SIKKIM ,11,SOUTH DISTRICT ,227,144,131683,68099,63584,28633,0,0.201388889,0.222222222,0.013888889,0.270833333,0.020833333,0.090277778,0.027777778,SOUTH SIKKIM
2019,SIKKIM ,11,WEST DISTRICT ,228,126,140350,72175,68175,31935,0.007936508,0.103174603,0.30952381,0.015873016,0.293650794,0.015873016,0.063492063,0.007936508,WEST SIKKIM
2019,ARUNACHAL PRADESH ,12,CHANGLANG ,229,220,57581,29991,27590,13436,0,0.063636364,0.086363636,0.009090909,0.040909091,0.009090909,0.004545455,0,CHANGLANG
2019,ARUNACHAL PRADESH ,12,DIBANG VALLEY ,230,142,5789,2924,2865,1272,0,0.014084507,0.042253521,0,0.007042254,0.007042254,0.007042254,0,LOWER DIBANG VALLEY
2019,ARUNACHAL PRADESH ,12,EAST KAMENG ,231,303,77883,37413,40470,15691,0.01650165,0.01320132,0.066006601,0.00330033,0.00660066,0.00330033,0.00330033,0.01320132,EAST KAMENG
2019,ARUNACHAL PRADESH ,12,EAST SIANG ,232,106,62850,31853,30997,10696,0.056603774,0.20754717,0.150943396,0.066037736,0.009433962,0,0.009433962,0.056603774,EAST SIANG
2019,ARUNACHAL PRADESH ,12,KURUNG KUMEY ,233,262,38538,19839,18699,6707,0.022900763,0,0.049618321,0.003816794,0.003816794,0.003816794,0.003816794,0,KURUNG KUMEY
2019,ARUNACHAL PRADESH ,12,LOHIT ,234,102,25595,13204,12391,5543,0.058823529,0.049019608,0.107843137,0.019607843,0.039215686,0.019607843,0,0,LOHIT
2019,ARUNACHAL PRADESH ,12,LOWER DIBANG VALLEY ,235,263,48379,24610,23769,10295,0.015209125,0.049429658,0.072243346,0.007604563,0.015209125,0.003802281,0,0,LOWER DIBANG VALLEY
2019,ARUNACHAL PRADESH ,12,LOWER SUBANSIRI ,236,72,15946,7930,8016,2395,0.027777778,0.097222222,0.083333333,0.125,0.027777778,0.083333333,0.041666667,0,LOWER SUBANSIRI
2019,ARUNACHAL PRADESH ,12,PAPUM PARE ,237,463,94426,47904,46522,17393,0.056155508,0.105831533,0.086393089,0.023758099,0.056155508,0,0.023758099,0.002159827,PAPUM PARE
2019,ARUNACHAL PRADESH ,12,TAWANG ,238,234,43915,21854,22061,9037,0.021367521,0.072649573,0.051282051,0.017094017,0.05982906,0.034188034,0.004273504,0.012820513,TAWANG
2019,ARUNACHAL PRADESH ,12,TIRAP ,239,108,46116,23448,22668,8777,0.009259259,0.101851852,0.138888889,0,0.027777778,0,0,0,TIRAP
2019,ARUNACHAL PRADESH ,12,UPPER SIANG ,240,77,25454,13280,12174,3967,0.025974026,0.012987013,0.467532468,0,0,0,0,0,UPPER SIANG
2019,ARUNACHAL PRADESH ,12,UPPER SUBANSIRI ,241,478,84848,43572,41276,15489,0.010460251,0.014644351,0.087866109,0.023012552,0.010460251,0.006276151,0.00209205,0,UPPER SUBANSIRI
2019,ARUNACHAL PRADESH ,12,WEST KAMENG ,242,284,73747,38186,35561,15241,0.028169014,0.021126761,0.056338028,0.014084507,0.035211268,0.007042254,0.007042254,0,WEST KAMENG
2019,ARUNACHAL PRADESH ,12,WEST SIANG ,243,146,56383,27871,28512,6103,0.034246575,0.082191781,0.068493151,0.006849315,0.034246575,0.006849315,0,0.006849315,WEST SIANG
2019,ARUNACHAL PRADESH ,12,ANJAW ,628,248,20423,11025,9398,4194,0.024193548,0.008064516,0.056451613,0.016129032,0.004032258,0,0.004032258,0,ANJAW
2019,ARUNACHAL PRADESH ,12,LONGDING ,666,77,75628,37653,37975,10301,0.038961039,0.12987013,0.051948052,0,0.025974026,0,0,0,LONGDING
2019,ARUNACHAL PRADESH ,12,Kra Daadi ,677,305,44716,21814,22902,7866,0.019672131,0.013114754,0.068852459,0.02295082,0,0,0.006557377,0.003278689,KRA DAADI
2019,ARUNACHAL PRADESH ,12,NAMSAI ,678,121,64084,32994,31090,12909,0.049586777,0.033057851,0.090909091,0.033057851,0.05785124,0.024793388,0,0,NAMSAI
2019,ARUNACHAL PRADESH ,12,SIANG ,679,37,15109,7960,7149,2036,0.054054054,0.027027027,0.432432432,0,0.054054054,0,0,0.081081081,SIANG
2019,ARUNACHAL PRADESH ,12,KAMLE ,718,192,24910,13000,11910,4803,0.010416667,0.057291667,0.057291667,0.03125,0.010416667,0.010416667,0,0.005208333,KAMLE
2019,ARUNACHAL PRADESH ,12,LOWER SIANG ,719,114,29687,14980,14707,4398,0.043859649,0.078947368,0.105263158,0.043859649,0.070175439,0.00877193,0.00877193,0.043859649,LOWER SIANG
2019,ARUNACHAL PRADESH ,12,PAKKE KESSANG ,723,77,13634,6528,7106,2879,0.025974026,0.116883117,0.077922078,0.051948052,0.038961039,0,0.025974026,0,PAKKE KESSANG
2019,ARUNACHAL PRADESH ,12,LEPARADA ,724,79,33584,16914,16670,5535,0.050632911,0.050632911,0.189873418,0.037974684,0.075949367,0.025316456,0,0,LEDA RADA
2019,ARUNACHAL PRADESH ,12,SHI YOMI ,725,113,17048,8329,8719,3270,0,0.008849558,0.053097345,0.008849558,0.008849558,0,0,0,SHI YOMI
2019,NAGALAND ,13,DIMAPUR ,244,208,306073,154649,151424,68972,0.028846154,0.076923077,0.216346154,0.024038462,0.024038462,0.009615385,0.004807692,0.009615385,DIMAPUR
2019,NAGALAND ,13,KOHIMA ,245,96,193912,96584,97328,36458,0.03125,0.166666667,0.229166667,0.041666667,0.125,0.020833333,0.03125,0,KOHIMA
2019,NAGALAND ,13,MOKOKCHUNG ,246,85,161258,82297,78961,34901,0.011764706,0.247058824,0.388235294,0.023529412,0.070588235,0,0,0.082352941,MOKOKCHUNG
2019,NAGALAND ,13,MON ,247,114,266125,138523,127602,39061,0.00877193,0.192982456,0.350877193,0.026315789,0.00877193,0.00877193,0,0.00877193,MON
2019,NAGALAND ,13,PHEK ,248,96,158311,80275,78036,36690,0.020833333,0.25,0.416666667,0,0.010416667,0,0,0,PHEK
2019,NAGALAND ,13,TUENSANG ,249,117,201123,103857,97266,35209,0,0.094017094,0.324786325,0.008547009,0.017094017,0,0,0.008547009,TUENSANG
2019,NAGALAND ,13,WOKHA ,250,133,134162,68549,65613,27403,0.007518797,0.127819549,0.255639098,0.022556391,0.037593985,0,0.007518797,0.015037594,WOKHA
2019,NAGALAND ,13,ZUNHEBOTO ,251,169,155409,77115,78294,35649,0.00591716,0.118343195,0.213017751,0.029585799,0.017751479,0,0.00591716,0,ZUNHEBOTO
2019,NAGALAND ,13,PEREN ,613,84,98207,49558,48649,22217,0,0.119047619,0.178571429,0.011904762,0.05952381,0,0.023809524,0,PEREN
2019,NAGALAND ,13,KIPHIRE ,614,91,91171,47083,44088,18133,0.032967033,0.032967033,0.153846154,0.021978022,0.010989011,0.010989011,0.010989011,0.010989011,KIPHIRE
2019,NAGALAND ,13,LONGLENG ,615,41,82931,42496,40435,18640,0,0.097560976,0.097560976,0,0,0,0,0.024390244,LONGLENG
2019,MANIPUR ,14,BISHNUPUR ,252,91,198629,97636,100993,49485,0,0.131868132,0.285714286,0.054945055,0.197802198,0.054945055,0.010989011,0.021978022,BISHNUPUR
2019,MANIPUR ,14,CHANDEL ,253,327,73695,35319,38376,14757,0.003058104,0.024464832,0.024464832,0.048929664,0.012232416,0.055045872,0.003058104,0,CHANDEL
2019,MANIPUR ,14,CHURACHANDPUR ,254,810,348779,169668,179111,66207,0.004938272,0.044444444,0.041975309,0.022222222,0.007407407,0.007407407,0.011111111,0.003703704,CHURACHANDPUR
2019,MANIPUR ,14,IMPHAL EAST ,255,212,428553,205632,222921,93488,0.033018868,0.117924528,0.080188679,0.075471698,0.108490566,0.037735849,0.004716981,0,IMPHAL EAST
2019,MANIPUR ,14,IMPHAL WEST ,256,150,304390,150128,154262,68118,0.066666667,0.193333333,0.126666667,0.133333333,0.166666667,0.14,0.006666667,0,IMPHAL WEST
2019,MANIPUR ,14,SENAPATI ,257,159,360986,186060,174926,58790,0.012578616,0.157232704,0.201257862,0.031446541,0.113207547,0.006289308,0.006289308,0.018867925,SENAPATI
2019,MANIPUR ,14,TAMENGLONG ,258,141,100808,50713,50095,18405,0.014184397,0.04964539,0.063829787,0.021276596,0.028368794,0.028368794,0,0,TAMENGLONG
2019,MANIPUR ,14,THOUBAL ,259,92,218760,105720,113040,46362,0.02173913,0.119565217,0.22826087,0.010869565,0.239130435,0.032608696,0.02173913,0.010869565,THOUBAL
2019,MANIPUR ,14,UKHRUL ,260,92,169596,87855,81741,35408,0.032608696,0.097826087,0.163043478,0,0.065217391,0,0.010869565,0,UKHRUL
2019,MANIPUR ,14,KAKCHING ,711,55,150172,73803,76369,34355,0.018181818,0.145454545,0.236363636,0.054545455,0.163636364,0,0.018181818,0,KAKCHING
2019,MANIPUR ,14,KANGPOKPI ,712,584,225747,111093,114654,40100,0.015410959,0.082191781,0.063356164,0.034246575,0.037671233,0.032534247,0.022260274,0.008561644,KANGPOKPI
